"울산",907.4,277.9,379.5,110.2,57.7,44.7,26.7,32.6,1.0,0.1,0.0,0.1,1.1,83.7,7.8,1.2,6.2,0.0,6.4,250.0,1001.4,372.2,375.8,96.8,47.2,44.8,21.9,32.8,2.0,0.2,1.8,0.1,0.6,98.6,8.0,1.7,8.7,0.0,10.6,253.4,1059.1,406.7,387.9,99.1,49.7,45.4,18.5,38.9,6.4,0.1,0.0,0.1,0.4,103.9,8.1,2.0,5.3,2.0,8.0,264.5,1032.1,350.5,395.9,99.2,50.9,45.5,20.0,40.5,4.6,0.2,0.0,0.1,0.3,105.8,7.6,2.5,5.9,2.0,10.8,285.7,1276.6,569.1,392.6,103.2,52.5,46.7,20.1,35.8,2.8,0.2,3.0,0.1,0.6,103.2,8.9,2.8,5.5,1.0,6.2,314.9,1306.7,572.9,407.2,105.9,56.7,51.0,37.5,20.7,3.5,0.1,0.0,0.0,0.6,104.6,9.7,2.6,0.9,0.0,13.4,326.6,1420.5,682.2,108.4,419.4,106.4,55.5,48.8,23.1,37.7,0.7,4.0,0.1,0.0,0.0,45.0,64.4,8.8,2.9,1.8,0.3,19.9,318.9,1333.5,616.2,57.2,401.8,106.5,51.3,44.8,22.4,37.1,2.8,3.3,0.1,0.0,0.0,43.2,57.7,7.7,2.8,1.5,0.0,20.6,315.5,1344.2,657.5,23.8,376.3,85.1,53.8,31.2,34.2,29.0,3.3,1.6,0.1,0.0,0.0,0.6,42.2,2.6,2.2,0.0,0.0,54.5,35.9,310.4
"세종",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.3,33.2,10.1,1.8,1.8,1.0,0.6,1.1,0.9,0.1,0.1,0.0,0.1,0.6,0.1,0.5,1.4,0.0,0.0,9.0,70.1,35.5,13.1,1.3,2.0,1.0,1.0,1.9,1.5,0.0,0.0,0.0,0.1,0.7,0.0,1.4,1.2,0.0,1.0,21.5,71.8,46.5,10.4,1.5,2.0,0.4,1.1,0.5,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.3,3.3,0.0,0.4,14.9,100.3,57.7,20.2,1.3,1.2,0.2,11.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3,1.2,0.0,0.0,0.1,4.3,22.4,128.5,70.5,0.0,20.9,8.9,0.8,0.4,0.3,7.1,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.8,0.0,1.8,0.0,37.1,154.6,110.2,0.0,2.4,0.3,0.7,0.3,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,42.0,319.7,157.0,0.0,112.3,14.9,0.8,0.3,0.8,1.3,0.1,0.3,0.0,0.0,0.0,0.0,88.6,0.0,0.0,0.0,0.0,4.9,0.3,50.4
"경기",8471.1,3290.7,2518.4,857.1,454.9,145.2,281.6,203.3,42.9,1.0,0.2,0.0,16.5,181.8,42.6,45.2,60.3,0.3,185.5,2662.0,8706.8,3462.5,2596.3,840.8,470.5,142.7,283.7,220.6,36.7,9.6,0.3,0.0,4.1,198.8,56.3,62.7,78.8,0.2,190.5,2648.0,8567.9,3461.0,2522.2,803.8,476.0,147.2,289.0,238.2,41.7,13.9,0.1,0.0,6.1,219.4,43.9,38.2,44.2,0.5,160.0,2584.7,8141.5,3592.2,2051.9,542.6,428.1,126.9,214.0,218.4,34.0,14.2,0.3,0.0,13.0,192.5,27.1,41.3,71.2,0.7,127.6,2497.4,8337.5,3660.8,1967.8,509.4,421.9,130.2,215.1,227.7,20.4,6.8,0.1,0.0,6.2,165.0,60.4,34.6,95.2,8.3,66.5,2708.9,8908.1,3924.3,1907.0,517.5,400.0,120.0,225.9,186.0,23.6,6.3,0.1,0.0,8.9,149.9,31.0,30.0,106.8,0.5,100.5,3076.8,9476.5,4306.9,24.1,2019.2,500.2,392.9,127.8,206.7,270.3,42.5,21.0,9.9,0.2,0.1,41.9,118.5,22.3,25.4,168.9,0.9,69.7,3150.4,9229.8,4178.7,123.7,1741.8,346.0,311.2,84.2,190.0,306.2,32.4,21.2,2.0,0.1,0.0,30.3,88.2,12.6,25.6,219.9,0.1,71.8,3309.3,9861.3,4521.8,222.8,2188.5,334.8,283.2,89.4,268.5,326.9,31.3,31.7,2.3,0.2,0.0,24.3,115.6,13.3,26.4,316.5,0.1,242.1,81.9,3151.0
"강원",1848.1,867.3,693.5,205.6,90.1,87.9,34.2,26.9,4.7,0.3,7.3,0.0,1.1,140.2,7.6,44.8,23.9,0.8,18.1,287.3,1859.1,888.8,694.3,196.4,85.7,85.3,36.7,20.9,5.6,6.4,4.2,5.7,1.4,142.7,6.1,47.3,27.8,8.4,13.7,276.0,1843.3,893.4,702.6,201.3,72.1,79.7,41.4,21.8,23.2,2.2,4.2,5.1,1.5,156.4,7.2,41.2,30.7,0.9,13.7,247.3,1834.4,914.0,662.9,211.3,66.8,67.8,41.1,19.6,5.2,1.7,4.2,5.1,0.5,162.9,7.6,37.2,18.9,0.6,12.4,257.5,1848.9,916.9,638.6,207.5,62.6,71.8,41.1,16.4,6.5,0.8,2.9,4.6,1.2,146.2,6.1,40.3,15.0,0.2,15.4,293.4,1793.7,894.6,523.2,163.2,41.5,53.0,13.8,32.4,13.2,1.4,2.4,4.8,5.7,109.8,5.5,39.7,23.8,0.2,12.8,375.9,1858.9,944.7,4.3,507.0,158.1,40.2,51.8,30.9,15.5,1.2,7.9,0.3,13.3,13.9,2.0,91.8,5.6,33.6,25.9,0.4,14.6,407.2,1981.3,974.5,1.4,615.8,274.2,39.8,54.1,29.7,13.4,2.0,8.2,0.3,21.5,16.6,1.8,42.0,20.8,58.0,24.8,0.5,8.1,391.0,2007.6,992.2,0.0,605.2,267.3,35.9,53.3,30.9,8.4,1.4,5.6,0.1,21.1,13.3,0.5,39.8,18.4,37.9,10.4,0.9,53.1,6.9,410.2
"충북",1601.2,702.8,558.4,165.6,39.1,17.9,70.3,32.2,25.6,0.0,0.0,0.0,2.1,137.3,5.3,41.3,7.9,1.6,12.2,340.0,1561.1,706.9,565.5,154.5,51.1,17.7,54.1,43.7,21.8,0.8,0.0,0.0,0.8,141.9,5.3,37.6,17.0,0.0,19.2,288.7,1556.7,648.1,613.4,221.6,41.5,13.0,52.7,32.9,22.0,9.5,0.0,0.0,0.8,142.5,5.6,40.8,15.3,0.0,15.2,295.2,1579.0,675.3,648.9,270.0,40.2,15.3,47.0,29.3,2.5,23.5,0.0,0.0,4.8,122.6,5.9,67.7,13.0,0.1,7.0,254.8,1755.6,720.2,712.8,196.5,41.6,12.4,52.3,43.2,1.5,23.8,0.0,0.0,95.5,123.8,5.5,64.7,7.3,0.2,44.5,322.6,1541.3,681.9,469.4,115.3,37.1,10.2,29.3,47.3,1.3,0.2,0.0,0.0,0.7,100.2,5.2,45.1,9.7,3.3,64.5,390.0,1969.9,862.5,82.3,715.4,391.3,18.5,17.6,11.3,21.6,0.8,0.8,0.1,0.0,0.1,0.6,155.7,7.5,62.5,11.4,0.0,15.6,392.0,1857.7,923.8,114.1,514.9,234.3,18.4,13.8,11.6,18.2,4.2,1.0,0.1,0.0,0.0,0.8,106.5,7.5,80.9,8.0,0.0,9.6,419.0,1914.7,976.5,143.9,517.9,247.3,18.6,18.7,14.1,33.2,5.7,0.8,0.2,0.1,0.0,0.3,46.7,8.8,60.4,32.8,2.8,17.7,9.7,420.3
"충남",1891.1,858.5,685.6,169.4,74.5,23.8,38.8,39.1,10.8,1.1,0.9,0.0,6.4,235.0,8.2,42.7,5.3,0.0,29.6,347.0,1881.1,927.1,600.0,141.9,68.3,20.3,32.3,28.5,7.5,0.8,0.7,0.0,16.1,192.9,8.7,39.8,9.7,0.0,32.5,354.0,1946.7,902.3,618.9,145.3,42.0,16.7,29.5,17.9,6.0,1.6,0.6,0.0,3.5,253.3,5.0,64.2,6.8,0.0,26.5,425.5,2066.8,963.4,726.7,176.4,46.1,15.0,29.6,24.4,7.6,1.3,0.6,0.0,2.1,326.2,5.7,62.0,6.4,0.2,23.1,376.7,2022.7,1014.6,626.8,99.2,44.4,11.0,26.8,13.3,10.0,1.0,3.0,0.0,1.2,324.3,8.0,57.5,9.4,0.1,17.6,381.3,2092.2,939.6,650.5,177.3,40.5,10.7,17.4,27.8,7.7,0.3,0.1,0.0,1.1,261.0,8.0,62.8,4.9,0.1,30.8,502.1,1968.5,927.3,5.2,528.6,75.6,37.3,10.6,25.5,26.9,6.7,4.9,0.2,0.0,0.0,2.8,239.9,15.2,59.6,12.3,0.1,11.0,512.6,2107.3,974.4,6.4,607.1,133.6,27.6,10.9,30.9,22.8,7.4,8.9,0.4,0.1,0.0,10.6,258.8,16.6,52.3,13.6,0.1,12.5,525.8,2267.7,1101.3,2.7,588.6,132.8,34.1,11.3,38.2,13.2,7.0,12.2,1.3,0.0,0.0,11.7,218.8,23.9,41.9,8.8,0.8,25.2,7.4,577.8
"전북",1458.0,531.7,366.3,102.6,55.6,21.1,44.0,23.2,3.6,0.2,0.1,0.0,0.5,19.1,17.3,47.5,29.8,0.9,0.8,560.0,1525.4,600.3,370.2,100.7,52.4,19.9,43.6,32.2,4.2,0.0,0.1,0.0,0.5,13.0,18.6,50.0,28.4,0.7,5.9,554.9,1558.0,687.7,382.6,100.4,53.3,18.1,47.6,32.5,3.1,0.4,0.1,0.0,0.9,17.2,19.4,53.5,24.8,0.5,10.8,487.7,1549.2,679.8,379.0,103.5,46.9,16.2,45.5,43.2,3.0,0.3,0.0,0.0,0.5,16.5,7.2,47.0,39.8,1.1,8.3,490.4,1617.0,713.8,372.0,140.0,27.2,4.5,24.9,20.2,5.2,0.5,1.0,0.0,24.0,14.2,0.6,50.4,12.5,0.2,46.6,531.2,1618.5,696.6,320.8,137.7,23.5,4.6,13.0,23.4,3.3,0.0,0.8,0.0,0.5,3.6,0.4,46.9,16.4,0.1,46.6,601.1,1599.5,696.4,21.2,311.8,97.1,26.0,4.6,39.1,14.0,0.7,4.3,0.2,0.9,0.0,2.4,14.7,2.0,41.4,20.2,0.0,44.2,591.3,1615.6,731.8,23.6,305.8,96.3,24.1,5.7,62.5,19.2,2.4,4.0,0.4,0.6,0.0,2.8,11.6,2.9,39.0,18.5,0.0,15.8,578.0,1895.1,814.5,22.2,430.6,144.3,22.3,5.2,58.9,21.0,2.1,5.2,0.6,0.6,0.0,1.8,35.8,3.1,41.5,47.6,0.0,37.9,2.7,650.0
"전남",1512.1,946.2,214.5,33.7,19.3,8.8,11.5,11.0,4.6,1.1,0.6,0.0,3.2,24.2,3.7,72.7,7.2,0.4,12.5,351.4,1522.5,927.6,237.4,26.2,13.6,8.0,17.4,8.7,8.1,0.5,0.5,0.1,0.9,23.8,3.5,104.1,14.8,0.6,6.6,357.5,1798.9,952.0,489.0,199.0,26.0,10.5,25.9,10.5,7.1,2.0,1.5,0.5,1.4,79.5,4.8,94.1,16.1,0.5,9.6,357.9,1696.8,895.3,456.9,119.4,66.0,15.5,45.5,19.2,6.8,0.8,1.6,0.5,0.9,71.4,5.1,89.1,5.4,0.5,9.2,344.6,1678.8,933.8,343.7,72.8,26.2,13.8,33.7,17.7,5.5,1.1,0.6,0.2,0.9,53.3,3.9,88.4,3.4,0.5,21.7,401.3,1673.2,881.6,318.3,66.3,24.4,12.8,19.6,29.7,5.7,0.6,0.6,0.2,0.9,35.3,5.1,84.9,4.6,0.5,27.1,473.3,1742.1,919.9,4.1,323.4,68.5,24.2,12.6,26.7,13.2,4.0,6.0,1.4,0.1,0.0,1.1,30.2,4.8,69.1,8.8,0.2,52.5,498.8,1742.1,952.9,10.9,282.9,57.1,22.7,13.3,27.2,11.6,3.2,6.6,2.3,0.0,0.0,1.5,28.6,7.0,72.5,5.4,0.0,23.9,506.3,1743.2,972.1,17.7,243.9,35.7,17.5,11.1,14.2,5.7,2.9,5.4,0.1,0.0,0.0,1.6,26.9,1.8,88.5,4.0,0.0,8.8,19.7,527.2
"경북",2280.7,1141.8,613.8,213.4,49.4,23.8,31.0,14.0,11.9,0.7,0.0,0.0,1.8,113.5,10.9,96.7,9.1,1.6,36.0,525.1,2269.5,1215.5,565.1,182.1,50.4,15.3,28.9,15.3,16.4,0.4,0.0,0.0,3.3,105.8,11.5,89.2,7.9,1.6,37.0,488.9,2349.8,1314.9,544.6,190.9,41.8,14.9,23.6,14.3,8.6,0.3,0.0,0.0,1.3,123.5,7.5,81.7,9.7,1.4,25.1,490.3,2389.2,1360.9,549.3,192.6,36.7,10.7,22.2,11.2,8.3,0.4,0.0,0.0,1.8,133.5,8.2,90.0,9.5,1.5,22.7,479.0,2365.1,1350.4,484.8,203.6,40.6,10.4,23.3,19.4,7.5,0.4,0.0,0.0,1.8,58.4,7.1,75.7,8.3,0.1,28.2,529.9,2360.7,1364.6,375.7,92.9,43.4,12.4,23.7,22.7,11.5,1.1,0.1,0.0,2.6,50.4,6.1,59.1,16.2,0.1,33.4,620.4,2503.4,1502.5,57.5,332.1,65.6,37.0,13.2,27.3,17.2,2.3,27.4,0.9,0.6,0.0,1.8,38.0,3.7,53.4,27.6,0.1,16.0,668.8,2561.7,1539.6,56.4,348.9,81.4,34.5,10.6,26.4,10.4,1.4,26.6,1.3,0.4,0.0,1.1,23.8,5.0,62.5,28.0,0.4,35.1,673.2,2594.4,1484.7,94.1,405.5,77.8,34.5,9.7,21.0,12.2,1.6,10.1,0.9,0.2,0.1,1.2,20.8,5.1,68.0,62.9,1.9,45.5,32.0,704.2
"경남",2981.3,1485.7,773.9,239.3,86.1,30.0,31.9,38.3,8.7,0.1,2.9,0.0,8.3,128.5,11.2,35.0,15.0,14.1,124.5,721.7,3041.8,1545.7,770.2,227.0,88.9,35.0,37.8,40.3,9.4,13.4,2.9,0.0,0.6,163.8,13.2,39.0,7.4,3.1,88.4,725.9,3187.9,1584.9,883.1,212.2,94.9,43.1,50.5,56.5,10.1,0.1,0.2,0.0,0.4,244.8,20.9,51.1,11.8,2.2,84.3,719.9,2846.5,1398.5,802.9,207.4,84.8,27.9,40.1,46.8,12.1,0.8,0.1,0.1,2.6,219.6,11.1,41.1,13.0,1.5,93.9,645.1,2991.9,1521.0,813.5,201.0,84.9,29.6,49.8,54.0,12.7,0.5,0.1,0.0,0.9,222.0,11.0,48.7,12.2,1.5,84.6,657.4,3186.5,1527.0,842.8,221.3,86.7,32.3,58.5,51.2,18.2,0.1,0.0,0.0,0.6,188.5,9.9,51.1,45.7,0.8,77.9,816.7,3445.1,1629.3,77.4,946.5,243.9,98.7,34.3,54.9,55.0,4.0,27.6,0.1,0.0,0.0,7.2,232.1,10.9,65.6,37.6,1.0,73.6,869.3,3380.2,1565.0,119.7,953.1,265.7,102.3,37.4,61.5,56.2,5.1,22.4,0.4,0.0,0.0,1.1,221.2,12.1,53.8,27.4,1.0,85.5,862.1,3420.1,1548.2,96.4,1012.9,283.1,86.6,35.0,85.0,55.3,8.0,23.5,0.6,20.9,0.0,1.0,189.3,12.5,53.1,40.8,1.2,106.8,10.2,859.0
"제주",524.2,274.4,143.0,75.4,24.7,5.5,11.1,0.1,0.5,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,9.3,106.8,631.6,305.7,144.3,75.8,12.0,5.9,10.8,0.1,0.0,0.0,0.0,0.0,0.0,13.5,0.0,10.4,0.0,0.0,15.8,181.6,740.5,335.6,219.0,74.2,12.6,13.2,39.9,1.7,0.0,0.0,0.0,0.0,0.1,60.3,6.0,9.9,0.8,0.0,0.3,185.9,856.2,399.1,262.5,68.8,10.3,7.1,2.4,22.4,0.2,0.1,0.0,0.0,0.1,122.5,5.1,20.3,1.0,2.0,0.2,194.6,778.3,291.0,311.7,58.5,7.8,7.1,19.1,4.6,6.5,0.1,0.0,0.0,0.1,159.6,14.9,13.5,3.7,7.6,8.6,175.6,913.9,332.2,392.8,139.2,7.9,10.3,8.8,38.8,2.6,0.1,5.3,0.0,0.2,147.9,5.9,5.5,0.7,0.8,18.8,188.9,1010.4,386.1,0.0,408.5,116.2,12.5,10.7,26.7,9.2,0.4,0.5,0.1,3.6,0.0,0.3,205.0,6.5,6.6,0.7,0.9,8.6,215.8,1026.1,366.8,0.0,452.0,148.0,16.4,19.3,31.9,10.4,2.6,2.2,0.1,5.3,0.0,0.4,195.2,7.8,5.4,1.1,0.9,5.0,207.3,964.2,282.2,0.0,478.7,211.7,18.8,19.1,26.0,9.8,0.8,0.0,0.1,0.0,0.0,0.3,139.4,0.0,17.7,0.0,0.0,31.1,3.9,203.3
